account_id,account_name,industry,country,signup_date,referral_source,plan_tier,seats,is_trial,churn_flag,signup_cohort_m,signup_cohort_q,total_mrr,avg_mrr,max_mrr,sub_count,avg_tenure,any_upgrade,any_downgrade,pct_trial,ticket_count,avg_resolution_hrs,avg_satisfaction,escalation_count,avg_first_response_min,total_usage_events,total_usage_count,avg_duration_min,total_errors,features_used,beta_usage_pct,churn_int
A-fdfc91,Company_414,Cybersecurity,US,2023-05-06,ads,Basic,29,0,0,2023-05,2023Q2,20612,2061.2,9353,10,271.8,1,0,0.1,5.0,28.8,3.6666666666666665,0.0,121.0,56,564,47.06636904761905,29,32,0.0178571428571428,0
A-1e50e0,Company_415,Cybersecurity,DE,2023-02-21,other,Pro,19,1,1,2023-02,2023Q1,13295,2659.0,4802,5,315.6,1,0,0.2,2.0,20.5,5.0,1.0,143.0,20,194,52.208333333333336,15,17,0.1,1
A-1e1b80,Company_416,FinTech,CA,2023-09-12,other,Enterprise,50,0,0,2023-09,2023Q3,48647,4053.9166666666665,9950,12,266.8333333333333,1,0,0.1666666666666666,6.0,43.0,3.2,0.0,67.5,68,682,51.302696078431374,47,34,0.0294117647058823,0
A-659280,Company_417,FinTech,IN,2023-11-17,event,Enterprise,13,1,1,2023-11,2023Q4,21450,1787.5,6169,12,230.41666666666663,1,0,0.1666666666666666,4.0,8.0,4.333333333333333,0.0,123.75,60,613,51.70055555555555,34,30,0.1,1
A-f6b2fb,Company_418,DevTools,AU,2024-04-23,event,Basic,23,0,0,2024-04,2024Q2,23359,2335.9,9751,10,140.8,1,1,0.2,5.0,55.0,4.0,1.0,88.6,55,524,48.00363636363636,37,29,0.1454545454545454,0
A-cb6cc6,Company_419,DevTools,US,2023-04-03,ads,Basic,13,1,0,2023-04,2023Q2,2622,374.57142857142856,1225,7,334.42857142857144,1,0,0.2857142857142857,3.0,16.333333333333332,3.5,0.0,131.66666666666666,35,314,48.43761904761904,26,21,0.0,0
A-d62e02,Company_420,Cybersecurity,US,2024-08-20,partner,Pro,6,0,0,2024-08,2024Q3,21324,2132.4,5373,10,51.3,1,1,0.0,1.0,36.0,4.0,0.0,31.0,34,344,62.135784313725495,23,25,0.1176470588235294,0
A-d535f6,Company_421,DevTools,US,2024-09-03,organic,Basic,12,1,1,2024-09,2024Q3,7415,823.8888888888889,2388,9,57.888888888888886,1,1,0.3333333333333333,,,,,,47,477,51.79184397163121,29,26,0.0851063829787234,1
A-39868b,Company_422,FinTech,AU,2024-03-17,partner,Pro,9,0,0,2024-03,2024Q1,4194,838.8,1791,5,154.6,1,0,0.2,6.0,39.0,4.25,0.0,100.83333333333331,28,305,63.26904761904762,21,22,0.1785714285714285,0
A-3cc791,Company_423,EdTech,US,2024-01-10,other,Enterprise,6,0,0,2024-01,2024Q1,8522,1065.25,4378,8,220.0,0,0,0.25,6.0,48.333333333333336,4.25,1.0,95.83333333333331,46,447,53.99710144927536,30,28,0.108695652173913,0
A-337bc1,Company_424,Cybersecurity,US,2023-07-19,organic,Pro,30,1,0,2023-07,2023Q3,19379,2768.428571428572,6766,7,241.8571428571429,1,1,0.2857142857142857,4.0,32.5,4.0,1.0,62.75,43,425,54.695736434108525,34,27,0.0930232558139534,0
A-58b9ff,Company_425,DevTools,IN,2024-05-31,partner,Enterprise,2,0,0,2024-05,2024Q2,22642,1741.6923076923076,15124,13,121.23076923076924,1,1,0.1538461538461538,2.0,66.0,4.0,1.0,79.0,65,667,51.46846153846153,32,28,0.1076923076923077,0
A-bf7919,Company_426,HealthTech,US,2024-11-27,organic,Pro,3,0,0,2024-11,2024Q4,1560,260.0,735,6,11.666666666666666,0,0,0.5,2.0,14.5,5.0,0.0,81.5,26,262,49.65256410256411,14,23,0.1538461538461538,0
A-1d5444,Company_427,Cybersecurity,US,2024-01-18,partner,Basic,24,0,1,2024-01,2024Q1,30958,2211.285714285714,8159,14,186.5,1,0,0.1428571428571428,2.0,30.0,4.0,0.0,62.5,59,592,51.42118644067797,35,28,0.1016949152542373,1
A-0f3e88,Company_428,HealthTech,US,2023-07-23,other,Basic,7,0,1,2023-07,2023Q3,5624,511.27272727272725,2189,11,244.72727272727272,1,0,0.0909090909090909,3.0,48.0,4.5,0.0,67.0,59,598,49.89548022598871,28,32,0.1016949152542373,1
A-7641d3,Company_429,EdTech,US,2023-02-16,partner,Pro,8,1,1,2023-02,2023Q1,12060,1096.3636363636365,2989,11,284.45454545454544,0,1,0.1818181818181818,5.0,45.2,4.333333333333333,2.0,124.6,50,519,54.91833333333333,26,28,0.08,1
A-cd458b,Company_430,DevTools,US,2024-06-15,other,Basic,10,1,0,2024-06,2024Q2,43291,2886.0666666666666,9353,15,82.93333333333334,0,1,0.0,5.0,38.4,4.6,0.0,81.2,84,864,52.901587301587305,45,34,0.0238095238095238,0
A-c16b88,Company_431,HealthTech,US,2023-12-02,event,Enterprise,23,0,0,2023-12,2023Q4,20338,2259.777777777778,8955,9,129.33333333333334,1,0,0.3333333333333333,3.0,48.333333333333336,3.0,0.0,137.66666666666666,48,457,53.80520833333333,24,28,0.125,0
A-59f724,Company_432,HealthTech,US,2023-11-03,other,Enterprise,3,1,0,2023-11,2023Q4,9773,814.4166666666666,4378,12,210.16666666666663,1,0,0.25,4.0,19.25,4.25,0.0,94.5,68,696,54.33602941176471,47,33,0.088235294117647,0
A-87aa7b,Company_433,HealthTech,US,2024-05-16,organic,Pro,24,1,0,2024-05,2024Q2,22881,1430.0625,4776,16,131.6875,1,1,0.125,3.0,27.33333333333333,,1.0,72.66666666666667,72,742,48.73726851851852,35,31,0.0833333333333333,0
A-1e6fc3,Company_434,EdTech,FR,2023-12-06,other,Pro,1,0,0,2023-12,2023Q4,444,111.0,245,4,124.5,0,0,0.5,5.0,23.8,3.6666666666666665,0.0,88.6,26,244,54.66282051282052,19,19,0.0384615384615384,0
A-39ddf4,Company_435,EdTech,US,2024-12-05,partner,Enterprise,40,0,0,2024-12,2024Q4,35836,3981.777777777778,7960,9,10.11111111111111,0,0,0.0,5.0,23.0,4.25,0.0,76.2,46,455,50.59927536231884,36,27,0.1304347826086956,0
A-34ea2f,Company_436,HealthTech,US,2024-08-15,organic,Enterprise,8,0,1,2024-08,2024Q3,14583,1215.25,4179,12,69.66666666666667,1,0,0.25,8.0,35.25,3.8,0.0,65.625,57,550,51.21549707602339,30,29,0.0526315789473684,1
A-716841,Company_437,FinTech,US,2024-05-06,other,Pro,45,0,0,2024-05,2024Q2,26234,3279.25,8955,8,129.375,0,0,0.25,5.0,29.8,4.0,0.0,112.8,34,344,54.490686274509805,13,26,0.0294117647058823,0
A-558c72,Company_438,FinTech,US,2023-06-01,organic,Basic,12,0,0,2023-06,2023Q2,9171,1310.142857142857,2985,7,262.7142857142857,1,0,0.0,4.0,64.25,4.5,1.0,79.25,30,296,46.409444444444446,16,19,0.1333333333333333,0
A-b11cd0,Company_439,DevTools,US,2023-01-20,ads,Pro,26,1,1,2023-01,2023Q1,4806,801.0,1764,6,394.0,0,0,0.3333333333333333,4.0,38.5,4.0,0.0,140.75,29,278,49.25919540229885,16,21,0.0344827586206896,1
A-cc1d8d,Company_440,FinTech,US,2024-12-08,other,Pro,5,0,0,2024-12,2024Q4,8947,688.2307692307693,1596,13,13.692307692307692,1,1,0.2307692307692307,5.0,30.2,4.5,0.0,99.2,63,618,54.06481481481482,48,33,0.1746031746031746,0
A-7f4db3,Company_441,FinTech,US,2023-03-05,other,Pro,4,0,0,2023-03,2023Q1,26276,1751.7333333333331,8955,15,302.6,0,1,0.2666666666666666,5.0,16.6,3.25,1.0,91.4,90,844,51.48148148148148,46,36,0.0666666666666666,0
A-db5e9e,Company_442,DevTools,US,2024-11-09,partner,Basic,4,0,0,2024-11,2024Q4,9251,1156.375,3383,8,22.125,0,1,0.25,2.0,66.0,5.0,0.0,97.5,57,586,49.95760233918129,27,29,0.1228070175438596,0
A-cc102e,Company_443,HealthTech,US,2024-04-15,partner,Enterprise,13,0,0,2024-04,2024Q2,10063,1006.3,2985,10,100.1,1,0,0.1,4.0,33.25,4.333333333333333,0.0,109.0,43,394,47.11782945736434,39,26,0.1162790697674418,0
A-82d8a6,Company_444,Cybersecurity,UK,2024-11-28,ads,Basic,5,0,0,2024-11,2024Q4,27966,1645.0588235294117,13532,17,11.470588235294118,1,1,0.2352941176470588,5.0,42.2,3.5,0.0,112.0,70,661,47.27095238095238,38,32,0.1285714285714285,0
A-dec005,Company_445,HealthTech,US,2023-10-13,partner,Pro,21,0,0,2023-10,2023Q4,30744,3074.4,10746,10,193.1,1,0,0.2,2.0,59.0,3.0,0.0,152.0,51,475,47.45522875816994,44,31,0.1176470588235294,0
A-5790f4,Company_446,FinTech,UK,2024-12-22,event,Pro,1,1,0,2024-12,2024Q4,18926,3154.333333333333,12537,6,7.166666666666667,0,0,0.1666666666666666,4.0,44.0,4.0,1.0,57.25,35,321,45.66095238095238,26,25,0.0571428571428571,0
A-7c83a1,Company_447,Cybersecurity,US,2024-05-06,partner,Pro,12,0,0,2024-05,2024Q2,16731,1394.25,5174,12,110.5,0,1,0.1666666666666666,4.0,42.0,4.0,0.0,86.25,62,632,54.70672043010752,23,29,0.064516129032258,0
A-297a2d,Company_448,HealthTech,UK,2023-05-05,event,Pro,27,0,0,2023-05,2023Q2,14373,2874.6,7164,5,296.0,1,0,0.2,2.0,32.5,3.0,0.0,84.5,25,244,46.94133333333333,22,23,0.24,0
A-4c56c9,Company_449,FinTech,US,2023-12-20,partner,Enterprise,9,0,1,2023-12,2023Q4,30471,2343.923076923077,9751,13,95.53846153846152,0,0,0.1538461538461538,5.0,38.6,3.75,0.0,68.2,64,623,51.02265625,38,34,0.109375,1
A-cbbe12,Company_450,Cybersecurity,DE,2023-03-22,partner,Enterprise,40,0,0,2023-03,2023Q1,13081,2180.1666666666665,7960,6,276.1666666666667,1,1,0.3333333333333333,6.0,38.0,4.25,0.0,74.5,22,178,37.86590909090909,10,14,0.0,0
A-4a267b,Company_451,FinTech,US,2024-05-05,other,Pro,25,0,0,2024-05,2024Q2,29687,2968.7,12537,10,112.5,1,1,0.2,4.0,16.25,4.333333333333333,0.0,105.0,50,498,50.328,22,31,0.14,0
A-bcbe98,Company_452,Cybersecurity,US,2024-07-29,other,Enterprise,46,0,0,2024-07,2024Q3,21666,1969.636363636364,9154,11,86.27272727272727,1,1,0.1818181818181818,7.0,38.285714285714285,4.0,1.0,61.57142857142857,65,635,44.51769230769231,43,34,0.1846153846153846,0
A-427b69,Company_453,FinTech,US,2024-08-23,other,Basic,17,0,0,2024-08,2024Q3,19958,1995.8,6766,10,55.1,0,0,0.2,2.0,31.5,3.0,0.0,109.5,70,698,51.38190476190476,36,32,0.1571428571428571,0
A-0be015,Company_454,FinTech,US,2024-10-15,event,Pro,19,0,0,2024-10,2024Q4,1178,235.6,456,5,26.6,0,0,0.4,7.0,40.285714285714285,4.2,1.0,84.85714285714286,28,297,52.50297619047619,13,19,0.1071428571428571,0
A-054577,Company_455,EdTech,UK,2024-04-28,ads,Basic,2,0,0,2024-04,2024Q2,44601,2787.5625,16915,16,123.5,1,1,0.0625,1.0,46.0,4.0,0.0,70.0,85,833,43.08764705882353,52,36,0.1176470588235294,0
A-bc87bc,Company_456,FinTech,US,2024-07-17,event,Pro,3,0,0,2024-07,2024Q3,12032,1504.0,6169,8,35.75,0,0,0.125,7.0,40.57142857142857,3.75,0.0,112.0,36,394,62.57407407407407,14,24,0.0833333333333333,0
A-0f7d77,Company_457,FinTech,IN,2024-10-28,partner,Pro,3,0,0,2024-10,2024Q4,2326,387.6666666666667,1393,6,24.83333333333333,0,0,0.1666666666666666,5.0,27.2,5.0,0.0,74.6,30,298,52.185,19,23,0.0333333333333333,0
A-e7beab,Company_458,EdTech,DE,2023-10-20,organic,Enterprise,5,0,0,2023-10,2023Q4,11332,1618.857142857143,4179,7,187.7142857142857,0,0,0.1428571428571428,6.0,36.66666666666666,4.0,0.0,124.66666666666669,36,373,60.6824074074074,17,22,0.0555555555555555,0
A-a09355,Company_459,FinTech,US,2024-08-10,organic,Basic,14,0,0,2024-08,2024Q3,34140,2133.75,6567,16,59.1875,0,1,0.0625,5.0,32.6,4.0,0.0,66.6,78,788,46.381196581196576,47,33,0.1025641025641025,0
A-31ab9a,Company_460,FinTech,DE,2024-03-03,organic,Pro,3,0,0,2024-03,2024Q1,15802,2257.428571428572,5771,7,150.28571428571428,0,0,0.1428571428571428,7.0,43.142857142857146,3.5,0.0,67.71428571428571,34,340,63.68480392156863,23,19,0.1176470588235294,0
A-0158bb,Company_461,FinTech,DE,2024-05-22,partner,Basic,5,0,0,2024-05,2024Q2,4070,678.3333333333334,2205,6,113.66666666666669,1,0,0.3333333333333333,1.0,32.0,3.0,0.0,50.0,36,364,56.5050925925926,22,19,0.0833333333333333,0
A-f19b24,Company_462,Cybersecurity,US,2023-01-10,organic,Pro,29,1,0,2023-01,2023Q1,2523,841.0,1421,3,151.66666666666666,0,0,0.0,2.0,35.5,4.0,1.0,74.0,12,119,63.90555555555556,10,12,0.0,0
A-798a3f,Company_463,DevTools,FR,2023-10-19,other,Enterprise,12,0,1,2023-10,2023Q4,14152,1572.4444444444443,5174,9,199.33333333333331,1,0,0.2222222222222222,5.0,33.0,4.0,0.0,45.2,37,352,47.363063063063066,19,19,0.081081081081081,1
A-42b791,Company_464,FinTech,AU,2024-05-20,event,Pro,3,0,0,2024-05,2024Q2,19060,2722.8571428571427,14925,7,64.85714285714286,0,0,0.0,3.0,33.666666666666664,4.0,0.0,72.0,32,312,44.1109375,6,19,0.0625,0
A-068fc6,Company_465,EdTech,US,2023-07-17,event,Enterprise,35,0,0,2023-07,2023Q3,29085,2908.5,6965,10,198.2,1,0,0.1,5.0,38.8,4.333333333333333,0.0,121.4,59,598,53.40028248587571,29,32,0.0847457627118644,0
A-6f50ae,Company_466,FinTech,US,2023-09-21,partner,Pro,19,0,1,2023-09,2023Q3,26608,1900.571428571429,9950,14,233.7142857142857,0,1,0.1428571428571428,5.0,31.0,4.5,0.0,87.4,83,811,48.19518072289157,48,35,0.0602409638554216,1
A-a2485e,Company_467,FinTech,US,2024-08-04,event,Pro,3,1,0,2024-08,2024Q3,8775,1462.5,3383,6,92.66666666666669,0,1,0.0,,,,,,28,317,61.09940476190476,13,22,0.1785714285714285,0
A-bb1eaa,Company_468,Cybersecurity,US,2024-06-11,organic,Basic,21,0,0,2024-06,2024Q2,10381,2076.2,4179,5,129.0,0,1,0.0,6.0,23.5,4.5,0.0,92.33333333333331,17,164,44.44803921568627,7,15,0.1176470588235294,0
A-cc98bc,Company_469,DevTools,US,2023-05-24,ads,Basic,32,0,0,2023-05,2023Q2,21567,2156.7,6368,10,380.6,1,0,0.2,3.0,4.666666666666667,4.0,0.0,122.33333333333331,53,551,50.4622641509434,24,29,0.0566037735849056,0
A-d77f4c,Company_470,DevTools,US,2023-09-25,partner,Pro,4,1,0,2023-09,2023Q3,48726,3480.428571428572,18706,14,198.5,1,1,0.0714285714285714,2.0,31.0,4.0,0.0,75.0,62,617,48.93709677419355,32,31,0.0967741935483871,0
A-ccabf0,Company_471,HealthTech,IN,2023-11-06,organic,Pro,1,0,0,2023-11,2023Q4,22379,2237.9,11741,10,276.9,0,1,0.1,4.0,46.25,3.6666666666666665,0.0,89.75,50,506,56.36266666666666,29,31,0.16,0
A-700ade,Company_472,Cybersecurity,UK,2024-10-31,organic,Enterprise,1,1,0,2024-10,2024Q4,16875,2109.375,9552,8,32.0,0,0,0.0,4.0,30.25,4.666666666666667,0.0,53.5,29,284,49.06954022988506,18,20,0.0689655172413793,0
A-4a4c2d,Company_473,DevTools,US,2023-05-02,event,Enterprise,54,0,0,2023-05,2023Q2,33966,2612.769230769231,10746,13,303.15384615384613,1,1,0.1538461538461538,5.0,42.0,4.25,0.0,104.0,59,587,46.38644067796611,37,28,0.0169491525423728,0
A-b7ef83,Company_474,Cybersecurity,UK,2024-05-29,partner,Pro,1,1,0,2024-05,2024Q2,35868,2391.2,8955,15,113.86666666666666,1,0,0.0,2.0,47.5,4.0,0.0,79.0,72,738,50.17986111111111,39,34,0.1111111111111111,0
A-e08cd3,Company_475,FinTech,US,2024-09-21,ads,Pro,67,1,0,2024-09,2024Q3,71020,6456.363636363636,13333,11,55.27272727272727,0,1,0.0909090909090909,8.0,30.375,4.0,0.0,93.0,43,432,53.51317829457364,21,30,0.1627906976744186,0
A-19b2c8,Company_476,DevTools,IN,2023-06-06,other,Pro,20,0,0,2023-06,2023Q2,26703,2054.076923076923,5572,13,347.84615384615387,1,0,0.0769230769230769,3.0,29.33333333333333,4.666666666666667,0.0,90.0,63,601,49.8415343915344,34,31,0.0634920634920634,0
A-970c97,Company_477,HealthTech,DE,2024-03-01,other,Enterprise,14,0,0,2024-03,2024Q1,15381,1922.625,5572,8,133.5,0,1,0.0,1.0,61.0,5.0,0.0,139.0,44,444,50.656060606060606,24,26,0.0454545454545454,0
A-6dee43,Company_478,FinTech,UK,2023-08-12,other,Basic,3,1,0,2023-08,2023Q3,22770,2070.0,15920,11,252.63636363636363,1,0,0.1818181818181818,5.0,44.2,4.333333333333333,0.0,48.8,48,461,49.49166666666667,11,28,0.0416666666666666,0
A-5ed98d,Company_479,DevTools,US,2024-06-22,partner,Basic,24,0,0,2024-06,2024Q2,15478,1934.75,4776,8,91.25,1,0,0.125,5.0,35.8,5.0,0.0,91.8,32,312,47.03854166666667,18,23,0.0625,0
A-c58f49,Company_480,EdTech,US,2024-07-31,other,Enterprise,70,1,0,2024-07,2024Q3,70980,10140.0,13930,7,81.85714285714286,1,0,0.1428571428571428,3.0,36.333333333333336,5.0,1.0,60.0,38,363,47.60526315789474,22,24,0.0789473684210526,0
A-9c18c4,Company_481,HealthTech,US,2023-07-27,ads,Pro,11,0,1,2023-07,2023Q3,17823,1782.3,3781,10,279.5,1,0,0.1,4.0,42.25,4.0,0.0,130.25,56,556,53.1110119047619,37,30,0.0714285714285714,1
A-cc8c8f,Company_482,DevTools,US,2024-06-16,ads,Enterprise,23,0,0,2024-06,2024Q2,15600,2228.5714285714284,5572,7,79.0,1,1,0.2857142857142857,2.0,14.5,3.5,0.0,123.0,28,268,39.87083333333334,18,20,0.0357142857142857,0
A-5f7781,Company_483,DevTools,US,2024-08-20,other,Pro,22,0,0,2024-08,2024Q3,10252,2050.4,4378,5,91.4,1,0,0.2,2.0,28.5,4.0,0.0,42.0,18,183,64.35648148148148,10,16,0.1111111111111111,0
A-e1b9cd,Company_484,DevTools,US,2023-02-26,event,Pro,40,0,1,2023-02,2023Q1,37042,2469.4666666666667,7960,15,299.26666666666665,0,1,0.0666666666666666,1.0,35.0,3.0,0.0,115.0,80,840,50.75333333333334,47,34,0.1125,1
A-ac85cd,Company_485,EdTech,US,2024-07-31,partner,Enterprise,53,0,0,2024-07,2024Q3,41267,3438.9166666666665,12139,12,52.583333333333336,1,1,0.0833333333333333,3.0,33.666666666666664,3.5,0.0,76.33333333333333,63,634,46.56137566137566,29,30,0.0793650793650793,0
A-d792a6,Company_486,DevTools,US,2023-01-23,organic,Enterprise,4,0,0,2023-01,2023Q1,23049,1536.6,12935,15,422.1333333333333,1,1,0.2666666666666666,5.0,40.6,4.0,0.0,97.8,68,690,49.85171568627451,40,32,0.1029411764705882,0
A-ac9111,Company_487,HealthTech,US,2023-08-12,event,Pro,21,1,0,2023-08,2023Q3,26626,1664.125,6368,16,179.25,0,1,0.125,3.0,24.666666666666668,5.0,0.0,89.66666666666667,83,808,51.07028112449799,46,36,0.1204819277108433,0
A-18793f,Company_488,EdTech,US,2024-12-18,organic,Basic,148,1,0,2024-12,2024Q4,78588,7144.363636363636,29452,11,8.0,1,0,0.1818181818181818,5.0,45.2,3.8,0.0,101.6,48,486,58.44097222222222,20,30,0.0833333333333333,0
A-9f0b68,Company_489,EdTech,US,2024-04-28,ads,Basic,10,0,0,2024-04,2024Q2,28518,2376.5,6766,12,117.0,1,1,0.0833333333333333,3.0,30.33333333333333,3.0,0.0,96.33333333333331,70,709,46.2197619047619,33,36,0.1714285714285714,0
A-d3c88e,Company_490,DevTools,US,2024-10-18,event,Pro,16,0,0,2024-10,2024Q4,26183,2014.076923076923,9353,13,35.92307692307692,1,0,0.1538461538461538,3.0,58.0,4.0,0.0,48.0,64,644,53.25078125,48,33,0.171875,0
A-ccb686,Company_491,DevTools,US,2024-01-22,other,Basic,10,0,0,2024-01,2024Q1,21541,1795.0833333333333,10547,12,173.33333333333334,1,1,0.1666666666666666,1.0,67.0,4.0,0.0,30.0,70,721,48.53523809523809,46,35,0.1142857142857142,0
A-118f1c,Company_492,Cybersecurity,US,2024-10-31,other,Pro,32,0,0,2024-10,2024Q4,52160,6520.0,25472,8,22.625,0,0,0.125,1.0,64.0,3.0,0.0,141.0,38,369,42.46315789473684,14,22,0.0526315789473684,0
A-0e966d,Company_493,FinTech,IN,2024-06-25,ads,Basic,11,0,1,2024-06,2024Q2,12445,1131.3636363636365,4577,11,90.8181818181818,0,0,0.0909090909090909,3.0,31.666666666666668,4.5,1.0,95.33333333333331,64,636,51.48046875,34,31,0.171875,1
A-b9f5b1,Company_494,Cybersecurity,US,2023-01-24,other,Pro,15,1,0,2023-01,2023Q1,7072,1010.2857142857144,2985,7,258.57142857142856,0,0,0.4285714285714285,6.0,31.83333333333333,3.333333333333333,1.0,75.66666666666667,30,307,50.32,12,21,0.1,0
A-8ae3fc,Company_495,DevTools,CA,2024-06-28,ads,Pro,9,0,0,2024-06,2024Q2,4447,555.875,1666,8,97.0,0,0,0.125,4.0,39.5,3.5,0.0,65.5,39,402,55.65897435897436,30,26,0.1282051282051282,0
A-55f257,Company_496,FinTech,US,2023-12-21,organic,Basic,9,0,0,2023-12,2023Q4,12137,1213.7,4577,10,264.5,1,0,0.3,6.0,43.16666666666666,5.0,0.0,114.5,53,476,45.90314465408805,25,31,0.1132075471698113,0
A-d26ab4,Company_497,DevTools,UK,2024-11-07,organic,Basic,9,0,1,2024-11,2024Q4,16613,1845.888888888889,6567,9,31.0,0,1,0.4444444444444444,2.0,49.5,4.0,0.0,110.0,46,458,43.97789855072464,24,24,0.0652173913043478,1
A-712533,Company_498,EdTech,US,2023-07-31,organic,Pro,18,0,0,2023-07,2023Q3,19382,1615.1666666666667,3582,12,227.08333333333331,1,0,0.1666666666666666,5.0,37.4,3.75,0.0,97.2,55,571,54.56242424242424,35,32,0.0727272727272727,0
A-781cc0,Company_499,EdTech,US,2024-09-04,organic,Pro,12,0,0,2024-09,2024Q3,18315,1144.6875,4378,16,72.6875,1,0,0.1875,4.0,57.5,3.6666666666666665,0.0,106.0,87,864,51.72567049808429,42,31,0.0804597701149425,0
